	-1
it	5.02
black	4.88
and	5.22
study	6.12
i	5.92
m	5.06
like	7.22
dude	5.8
that	4.94
s	5.04
installation	-1
art	6.6
in	5.5
our	6.08
party	7.58
house	6.34
say	5.54
ressi	-1
remind	5.32
musk	-1
of	4.94
this	5.06
incident	4.02
and	5.22
he	5.42
ll	4.82
respond	5.78
matter	5.4
of	4.94
factly	-1
it	5.02
be	5.68
a	5.24
desk	5.26
musk	-1
will	6.02
have	5.82
the	4.98
occasional	5.6
vodka	5.56
and	5.22
diet	4.62
coke	6.78
but	4.24
he	5.42
s	5.04
not	3.86
a	5.24
big	6.22
drinker	-1
and	5.22
do	5.76
not	3.86
really	5.84
care	6.64
for	5.22
the	4.98
taste	6.88
of	4.94
alcohol	5.2
somebody	5.3
have	5.82
to	4.98
stay	5.56
sober	5.78
during	5.2
these	5.1
party	7.58
musk	-1
say	5.54
i	5.92
be	5.68
pay	5.3
my	6.16
own	6.16
way	5.24
through	5.62
college	6.94
and	5.22
could	5.52
make	6.0
an	4.84
entire	5.88
month	5.18
s	5.04
rent	3.84
in	5.5
one	5.4
night	6.22
adeo	-1
be	5.68
in	5.5
charge	4.9
of	4.94
do	5.76
cool	7.2
shit	2.5
around	5.62
the	4.98
house	6.34
and	5.22
i	5.92
would	5.38
run	5.48
the	4.98
party	7.58
as	5.22
ressi	-1
put	5.04
it	5.02
elon	-1
be	5.68
the	4.98
most	6.22
straight	6.06
lace	5.74
dude	5.8
you	6.24
have	5.82
ever	5.42
met	5.82
he	5.42
never	3.34
drank	5.34
he	5.42
never	3.34
do	5.76
anything	5.34
zero	3.44
literally	5.32
nothing	3.9
the	4.98
only	4.92
time	5.74
ressi	-1
have	5.82
to	4.98
step	5.32
in	5.5
and	5.22
moderate	5.34
musk	-1
s	5.04
behavior	5.5
come	5.82
during	5.2
video	6.48
game	6.92
binge	-1
that	4.94
could	5.52
go	5.54
on	5.56
for	5.22
day	6.24
musk	-1
s	5.04
longtime	5.24
interest	6.36
in	5.5
solar	6.54
power	6.68
and	5.22
in	5.5
find	6.0
other	5.04
new	6.82
way	5.24
to	4.98
harness	-1
energy	7.22
expand	6.04
at	4.9
penn	5.42
in	5.5
december	6.34
he	5.42
have	5.82
to	4.98
come	5.82
up	6.14
with	5.72
a	5.24
business	5.94
plan	6.14
for	5.22
one	5.4
of	4.94
his	5.56
class	5.52
and	5.22
end	4.36
up	6.14
write	5.8
a	5.24
paper	5.8
title	5.6
the	4.98
importance	6.32
of	4.94
be	5.68
solar	6.54
the	4.98
document	5.4
start	6.1
with	5.72
a	5.24
bit	4.54
of	4.94
musk	-1
s	5.04
wry	-1
sense	6.3
of	4.94
humor	7.72
at	4.9
the	4.98
top	6.76
of	4.94
the	4.98
page	5.62
he	5.42
write	5.8
the	4.98
sun	7.8
will	6.02
come	5.82
out	4.62
tomorrow	6.18
little	4.6
orphan	-1
annie	5.78
on	5.56
the	4.98
subject	5.44
of	4.94
renewable	-1
energy	7.22
the	4.98
paper	5.8
go	5.54
on	5.56
to	4.98
predict	-1
a	5.24
rise	6.36
in	5.5
solar	6.54
power	6.68
technology	6.74
base	5.08
on	5.56
material	5.62
improvement	6.86
and	5.22
the	4.98
construction	5.64
of	4.94
large	6.06
scale	4.88
solar	6.54
plant	6.74
musk	-1
delve	-1
deeply	5.76
into	5.04
how	4.68
solar	6.54
cell	5.12
work	5.24
and	5.22
the	4.98
various	5.78
compound	5.48
that	4.94
can	5.62
make	6.0
them	4.92
more	6.24
efficient	6.8
he	5.42
conclude	5.92
the	4.98
paper	5.8
with	5.72
a	5.24
draw	6.44
of	4.94
the	4.98
power	6.68
station	5.16
of	4.94
the	4.98
future	6.76
it	5.02
depict	-1
a	5.24
pair	5.82
of	4.94
giant	5.34
solar	6.54
array	5.55
in	5.5
space	5.96
each	5.4
four	5.2
kilometer	-1
in	5.5
width	5.41
send	5.38
their	5.16
juice	7.12
down	3.66
to	4.98
earth	6.44
via	5.3
microwave	-1
beam	6.6
to	4.98
a	5.24
receive	6.5
antenna	-1
with	5.72
a	5.24
seven	5.66
kilometer	-1
diameter	5.46
musk	-1
receive	6.5
a	5.24
on	5.56
what	4.8
his	5.56
professor	6.04
deem	-1
a	5.24
very	6.12
interest	6.36
and	5.22
well	6.68
write	5.8
paper	5.8
a	5.24
second	5.38
paper	5.8
talk	6.06
about	5.16
take	5.18
research	6.46
document	5.4
and	5.22
book	7.24
and	5.22
electronically	-1
scan	-1
them	4.92
perform	6.48
optical	5.78
character	5.68
recognition	6.54
and	5.22
put	5.04
all	6.22
of	4.94
the	4.98
information	6.48
in	5.5
a	5.24
single	5.12
database	5.68
much	5.74
like	7.22
a	5.24
mix	5.8
between	5.1
today	6.22
s	5.04
google	7.2
book	7.24
and	5.22
google	7.2
scholar	6.48
and	5.22
a	5.24
third	5.3
paper	5.8
dwell	5.47
on	5.56
another	5.2
of	4.94
musk	-1
s	5.04
favorite	7.04
topic	5.42
ultracapacitors	-1
in	5.5
the	4.98
forty	4.99
four	5.2
page	5.62
document	5.4
musk	-1
be	5.68
plainly	-1
jubilant	-1
over	4.82
the	4.98
idea	7.06
of	4.94
a	5.24
new	6.82
form	5.28
of	4.94
energy	7.22
storage	5.44
that	4.94
would	5.38
suit	5.3
his	5.56
future	6.76
pursuit	5.58
with	5.72
car	6.72
plane	6.3
and	5.22
rocket	6.38
point	5.42
to	4.98
the	4.98
late	3.46
research	6.46
come	5.82
out	4.62
of	4.94
a	5.24
lab	5.44
in	5.5
silicon	-1
valley	6.26
he	5.42
write	5.8
the	4.98
end	4.36
result	6.0
represent	5.44
the	4.98
first	6.82
new	6.82
mean	3.68
of	4.94
store	5.98
significant	6.82
amount	5.84
of	4.94
electrical	5.54
energy	7.22
since	5.24
the	4.98
development	6.38
of	4.94
the	4.98
battery	5.44
and	5.22
fuel	5.4
cell	5.12
furthermore	5.45
because	5.0
the	4.98
ultracapacitor	-1
retains	-1
the	4.98
basic	5.16
property	5.86
of	4.94
a	5.24
capacitor	-1
it	5.02
can	5.62
deliver	6.24
its	4.96
energy	7.22
over	4.82
one	5.4
hundred	5.82
time	5.74
faster	6.38
than	4.74
a	5.24
battery	5.44
of	4.94
equivalent	5.5
weight	4.52
and	5.22
be	5.68
recharge	-1
just	5.76
as	5.22
quickly	5.82
musk	-1
receive	6.5
a	5.24
for	5.22
this	5.06
effort	5.86
and	5.22
praise	7.52
for	5.22
a	5.24
very	6.12
thorough	-1
analysis	5.8
with	5.72
excellent	8.18
financials	-1
the	4.98
remark	5.49
from	5.18
the	4.98
professor	6.04
be	5.68
spot	5.26
on	5.56
musk	-1
s	5.04
clear	6.3
concise	-1
write	5.8
be	5.68
the	4.98
work	5.24
of	4.94
a	5.24
logician	-1
move	5.72
from	5.18
one	5.4
point	5.42
to	4.98
the	4.98
next	5.62
with	5.72
precision	-1
what	4.8
truly	6.86
stood	4.94
out	4.62
though	4.78
be	5.68
musk	-1
s	5.04
ability	6.68
to	4.98
master	5.7
difficult	3.18
physic	-1
concept	5.48
in	5.5
the	4.98
midst	5.61
of	4.94
actual	5.48
business	5.94
plan	6.14
even	5.58
then	5.34
he	5.42
show	6.24
an	4.84
unusual	4.44
knack	-1
for	5.22
be	5.68
able	6.56
to	4.98
perceive	5.8
a	5.24
path	5.82
from	5.18
a	5.24
scientific	6.44
advance	6.58
to	4.98
a	5.24
for	5.22
profit	7.66
enterprise	6.24
as	5.22
musk	-1
begin	6.28
to	4.98
think	6.2
more	6.24
seriously	4.7
about	5.16
what	4.8
he	5.42
would	5.38
do	5.76
after	5.08
college	6.94
he	5.42
briefly	5.2
consider	5.56
get	5.92
into	5.04
the	4.98
videogame	-1
business	5.94
he	5.42
d	4.72
be	5.68
obsess	-1
with	5.72
video	6.48
game	6.92
since	5.24
his	5.56
childhood	6.84
and	5.22
have	5.82
held	5.28
a	5.24
game	6.92
internship	-1
but	4.24
he	5.42
come	5.82
to	4.98
see	6.06
them	4.92
as	5.22
not	3.86
quite	5.32
grand	7.06
enough	5.46
a	5.24
pursuit	5.58
i	5.92
really	5.84
like	7.22
computer	7.24
game	6.92
but	4.24
then	5.34
if	4.66
i	5.92
make	6.0
really	5.84
great	7.88
computer	7.24
game	6.92
how	4.68
much	5.74
effect	5.16
would	5.38
that	4.94
have	5.82
on	5.56
the	4.98
world	6.52
he	5.42
say	5.54
it	5.02
wouldn	4.4
t	4.84
have	5.82
a	5.24
big	6.22
effect	5.16
even	5.58
though	4.78
i	5.92
have	5.82
an	4.84
intrinsic	-1
love	8.42
of	4.94
video	6.48
game	6.92
i	5.92
couldn	4.49
t	4.84
bring	5.3
myself	6.3
to	4.98
do	5.76
that	4.94
as	5.22
a	5.24
career	6.66
in	5.5
interview	5.06
musk	-1
often	5.68
make	6.0
sure	6.32
that	4.94
people	6.16
know	6.1
he	5.42
have	5.82
some	5.02
truly	6.86
big	6.22
idea	7.06
on	5.56
his	5.56
mind	6.04
during	5.2
this	5.06
period	4.72
of	4.94
his	5.56
life	7.32
as	5.22
he	5.42
tell	5.42
it	5.02
he	5.42
would	5.38
daydream	-1
at	4.9
queen	6.24
s	5.04
and	5.22
penn	5.42
and	5.22
usually	5.66
end	4.36
up	6.14
with	5.72
the	4.98
same	5.36
conclusion	5.66
he	5.42
view	5.72
the	4.98
internet	7.48
renewable	-1
energy	7.22
and	5.22
space	5.96
as	5.22
the	4.98
three	5.72
area	5.44
that	4.94
would	5.38
undergo	-1
significant	6.82
change	5.56
in	5.5
the	4.98
year	5.38
to	4.98
come	5.82
and	5.22
as	5.22
the	4.98
market	6.28
where	5.02
he	5.42
could	5.52
make	6.0
a	5.24
big	6.22
impact	4.82
he	5.42
vowed	-1
to	4.98
pursue	5.68
project	5.74
in	5.5
all	6.22
three	5.72
i	5.92
told	5.08
all	6.22
my	6.16
ex	4.18
girlfriend	7.04
and	5.22
my	6.16
ex	4.18
wife	6.62
about	5.16
these	5.1
idea	7.06
he	5.42
say	5.54
it	5.02
probably	5.64
sound	5.86
like	7.22
super	7.68
crazy	4.64
talk	6.06
musk	-1
s	5.04
insistence	-1
on	5.56
explain	5.46
the	4.98
early	5.66
origin	5.63
of	4.94
his	5.56
passion	7.3
for	5.22
electric	5.66
car	6.72
solar	6.54
energy	7.22
and	5.22
rocket	6.38
can	5.62
come	5.82
off	4.02
as	5.22
insecure	2.98
it	5.02
feel	5.9
as	5.22
if	4.66
musk	-1
be	5.68
try	6.02
to	4.98
shape	5.48
his	5.56
life	7.32
story	6.48
in	5.5
a	5.24
force	4.0
way	5.24
but	4.24
for	5.22
musk	-1
the	4.98
distinction	6.38
between	5.1
stumble	4.42
into	5.04
something	5.0
and	5.22
have	5.82
intent	5.4
be	5.68
important	6.32
musk	-1
have	5.82
long	4.74
want	5.7
the	4.98
world	6.52
to	4.98
know	6.1
that	4.94
he	5.42
s	5.04
different	5.38
from	5.18
the	4.98
run	5.48
of	4.94
the	4.98
mill	5.22
entrepreneur	-1
in	5.5
silicon	-1
valley	6.26
he	5.42
wasn	4.63
t	4.84
just	5.76
sniff	-1
out	4.62
trend	5.64
and	5.22
he	5.42
wasn	4.63
t	4.84
consume	5.31
by	4.98
the	4.98
idea	7.06
of	4.94
get	5.92
rich	7.98
he	5.42
s	5.04
be	5.68
in	5.5
pursuit	5.58
of	4.94
a	5.24
master	5.7
plan	6.14
all	6.22
along	5.48
i	5.92
really	5.84
be	5.68
think	6.2
about	5.16
this	5.06
stuff	5.58
in	5.5
college	6.94
he	5.42
say	5.54
it	5.02
be	5.68
not	3.86
some	5.02
invent	-1
story	6.48
after	5.08
the	4.98
fact	5.9
i	5.92
don	4.98
t	4.84
want	5.7
to	4.98
seem	5.24
like	7.22
a	5.24
johnny	5.7
come	5.82
lately	4.76
or	4.98
that	4.94
i	5.92
m	5.06
chase	4.94
a	5.24
fad	-1
or	4.98
just	5.76
be	5.68
opportunistic	-1
i	5.92
m	5.06
not	3.86
an	4.84
investor	5.94
i	5.92
like	7.22
to	4.98
make	6.0
technology	6.74
real	6.78
that	4.94
i	5.92
think	6.2
be	5.68
important	6.32
for	5.22
the	4.98
future	6.76
and	5.22
useful	7.1
in	5.5
some	5.02
sort	5.28
of	4.94
way	5.24
	-1
elon	-1
s	5.04
first	6.82
start	6.1
up	6.14
in	5.5
the	4.98
summer	6.4
of	4.94
musk	-1
and	5.22
his	5.56
brother	7.22
kimbal	-1
take	5.18
their	5.16
first	6.82
step	5.32
toward	6.12
become	5.7
honest	7.46
to	4.98
god	7.28
american	6.74
they	5.62
set	5.58
off	4.02
on	5.56
a	5.24
road	5.86
trip	7.0
across	4.94
the	4.98
country	6.28
kimbal	-1
have	5.82
be	5.68
work	5.24
as	5.22
a	5.24
franchisee	-1
for	5.22
college	6.94
pro	5.88
painter	6.38
and	5.22
do	5.76
well	6.68
for	5.22
himself	5.42
run	5.48
what	4.8
amount	5.84
to	4.98
a	5.24
small	4.52
business	5.94
he	5.42
sell	5.48
off	4.02
his	5.56
part	4.98
of	4.94
the	4.98
franchise	-1
and	5.22
pool	6.78
the	4.98
money	7.3
with	5.72
what	4.8
musk	-1
have	5.82
on	5.56
hand	5.9
to	4.98
buy	6.28
a	5.24
beat	4.2
up	6.14
s	5.04
bmw	-1
i	5.92
the	4.98
brother	7.22
begin	6.28
their	5.16
trip	7.0
near	5.72
san	5.02
francisco	5.6
in	5.5
august	5.98
as	5.22
temperature	4.94
in	5.5
california	6.08
soar	-1
the	4.98
first	6.82
part	4.98
of	4.94
the	4.98
drive	6.08
take	5.18
them	4.92
down	3.66
to	4.98
needle	4.36
a	5.24
city	5.76
in	5.5
the	4.98
mojave	-1
desert	4.4
there	5.1
they	5.62
experienced	6.82
the	4.98
sweaty	-1
thrill	7.08
of	4.94
degree	6.26
weather	5.88
in	5.5
a	5.24
car	6.72
with	5.72
no	3.48
air	6.8
conditioning	-1
and	5.22
learn	6.7
to	4.98
love	8.42
pit	4.3
stop	3.9
at	4.9
carl	5.02
s	5.04
jr	5.42
burger	6.18
joint	5.18
where	5.02
they	5.62
spent	4.76
hour	5.32
recuperate	-1
in	5.5
the	4.98
cold	4.22
the	4.98
trip	7.0
provide	6.4
plenty	6.98
of	4.94
time	5.74
for	5.22
your	5.6
typical	5.22
twenty	5.9
something	5.0
hijinks	-1
and	5.22
rag	4.44
capitalist	4.84
daydream	-1
the	4.98
web	5.84
have	5.82
just	5.76
start	6.1
to	4.98
become	5.7
accessible	-1
to	4.98
the	4.98
public	5.18
thanks	7.4
to	4.98
the	4.98
rise	6.36
of	4.94
directory	-1
site	5.32
like	7.22
yahoo	6.14
and	5.22
tool	5.26
like	7.22
netscape	-1
s	5.04
browser	6.14
the	4.98
brother	7.22
be	5.68
tune	6.18
in	5.5
to	4.98
the	4.98
internet	7.48
and	5.22
thought	6.38
they	5.62
might	5.08
like	7.22
to	4.98
start	6.1
a	5.24
company	5.44
together	6.8
do	5.76
something	5.0
on	5.56
the	4.98
web	5.84
from	5.18
california	6.08
to	4.98
colorado	5.84
wyoming	-1
south	6.16
dakota	-1
and	5.22
illinois	4.92
they	5.62
take	5.18
turn	5.2
drive	6.08
brainstorming	-1
and	5.22
talk	6.06
shit	2.5
before	5.1
head	5.96
back	5.18
east	5.82
to	4.98
get	5.92
musk	-1
to	4.98
school	6.26
that	4.94
fall	4.04
the	4.98
best	7.18
idea	7.06
to	4.98
arise	6.2
from	5.18
the	4.98
journey	7.14
be	5.68
an	4.84
online	6.72
network	6.0
for	5.22
doctor	5.34
this	5.06
wasn	4.63
t	4.84
meant	5.44
to	4.98
be	5.68
something	5.0
as	5.22
ambitious	6.52
as	5.22
electronic	6.4
health	7.22
record	5.78
but	4.24
more	6.24
of	4.94
a	5.24
system	5.3
for	5.22
physician	5.34
to	4.98
exchange	5.68
information	6.48
and	5.22
collaborate	-1
it	5.02
seem	5.24
like	7.22
the	4.98
medical	4.72
industry	5.38
be	5.68
one	5.4
that	4.94
could	5.52
be	5.68
disrupt	-1
kimbal	-1
say	5.54
i	5.92
go	5.54
to	4.98
work	5.24
on	5.56
a	5.24
business	5.94
plan	6.14
and	5.22
the	4.98
sale	6.58
and	5.22
marketing	5.2
side	5.12
of	4.94
it	5.02
later	4.6
but	4.24
it	5.02
didn	4.8
t	4.84
fly	6.32
we	6.38
didn	4.8
t	4.84
love	8.42
it	5.02
musk	-1
have	5.82
spent	4.76
the	4.98
earlier	5.4
part	4.98
of	4.94
that	4.94
summer	6.4
in	5.5
silicon	-1
valley	6.26
hold	5.7
down	3.66
a	5.24
pair	5.82
of	4.94
internship	-1
by	4.98
day	6.24
he	5.42
work	5.24
at	4.9
pinnacle	-1
research	6.46
institute	5.28
base	5.08
in	5.5
los	4.7
gatos	-1
pinnacle	-1
be	5.68
a	5.24
much	5.74
ballyhooed	-1
start	6.1
up	6.14
with	5.72
a	5.24
team	6.26
of	4.94
scientist	6.18
explore	6.37
way	5.24
in	5.5
which	4.94
ultracapacitors	-1
could	5.52
be	5.68
use	5.64
as	5.22
a	5.24
revolutionary	6.24
fuel	5.4
source	5.72
in	5.5
electric	5.66
and	5.22
hybrid	-1
vehicle	6.08
the	4.98
work	5.24
also	5.42
veer	-1
at	4.9
least	4.0
conceptually	-1
into	5.04
more	6.24
bizarre	4.92
territory	5.12
musk	-1
could	5.52
talk	6.06
at	4.9
length	5.28
about	5.16
how	4.68
ultracapacitors	-1
might	5.08
be	5.68
use	5.64
to	4.98
build	6.22
laser	-1
base	5.08
sidearms	-1
in	5.5
the	4.98
tradition	6.4
of	4.94
star	7.22
war	1.8
and	5.22
just	5.76
about	5.16
any	5.22
other	5.04
futuristic	-1
film	6.56
the	4.98
laser	-1
gun	2.82
would	5.38
release	6.1
round	5.54
of	4.94
enormous	5.6
energy	7.22
and	5.22
then	5.34
the	4.98
shooter	-1
would	5.38
replace	5.04
an	4.84
ultracapacitor	-1
at	4.9
the	4.98
base	5.08
of	4.94
the	4.98
gun	2.82
much	5.74
like	7.22
swap	-1
out	4.62
a	5.24
clip	5.36
of	4.94
bullet	3.36
and	5.22
start	6.1
blasting	-1
away	4.22
again	5.42
ultracapacitors	-1
also	5.42
look	5.54
promising	6.64
as	5.22
the	4.98
power	6.68
supply	5.76
for	5.22
missile	3.24
they	5.62
be	5.68
more	6.24
resilient	-1
than	4.74
battery	5.44
under	4.6
the	4.98
mechanical	5.73
stress	2.86
of	4.94
a	5.24
launch	6.4
and	5.22
would	5.38
hold	5.7
a	5.24
more	6.24
consistent	5.82
charge	4.9
over	4.82
long	4.74
period	4.72
of	4.94
time	5.74
musk	-1
fell	3.22
in	5.5
love	8.42
with	5.72
the	4.98
work	5.24
at	4.9
pinnacle	-1
and	5.22
begin	6.28
use	5.64
it	5.02
as	5.22
the	4.98
basis	5.38
for	5.22
some	5.02
of	4.94
his	5.56
business	5.94
plan	6.14
experiment	5.76
at	4.9
penn	5.42
and	5.22
for	5.22
his	5.56
industrialist	-1
fantasy	7.44
in	5.5
the	4.98
evening	6.42
musk	-1
head	5.96
to	4.98
rocket	6.38
science	6.86
game	6.92
a	5.24
start	6.1
up	6.14
base	5.08
in	5.5
palo	-1
alto	-1
that	4.94
want	5.7
to	4.98
create	6.82
the	4.98
most	6.22
advanced	6.58
video	6.48
game	6.92
ever	5.42
make	6.0
by	4.98
move	5.72
them	4.92
off	4.02
cartridge	-1
and	5.22
onto	5.14
cd	6.14
that	4.94
could	5.52
hold	5.7
more	6.24
information	6.48
the	4.98
cd	6.14
would	5.38
in	5.5
theory	5.42
allow	6.0
them	4.92
to	4.98
bring	5.3
hollywood	6.34
style	6.76
storytelling	-1
and	5.22
production	6.02
quality	7.1
to	4.98
the	4.98
game	6.92
a	5.24
team	6.26
of	4.94
budding	-1
all	6.22
star	7.22
who	5.06
be	5.68
a	5.24
mix	5.8
of	4.94
engineer	6.3
and	5.22
film	6.56
people	6.16
be	5.68
assemble	-1
to	4.98
pull	4.74
off	4.02
the	4.98
work	5.24
tony	5.52
fadell	-1
who	5.06
would	5.38
later	4.6
drive	6.08
much	5.74
of	4.94
the	4.98
development	6.38
of	4.94
both	5.9
the	4.98
ipod	6.56
and	5.22
iphone	6.54
at	4.9
apple	7.44
work	5.24
at	4.9
rocket	6.38
science	6.86
as	5.22
do	5.76
the	4.98
guy	5.92
who	5.06
developed	6.36
the	4.98
quicktime	-1
multimedia	-1
software	6.3
for	5.22
apple	7.44
they	5.62
also	5.42
have	5.82
people	6.16
who	5.06
work	5.24
on	5.56
the	4.98
original	6.36
star	7.22
war	1.8
effect	5.16
at	4.9
industrial	5.02
light	6.4
magic	6.8
and	5.22
some	5.02
who	5.06
do	5.76
game	6.92
at	4.9
lucasarts	-1
entertainment	7.76
rocket	6.38
science	6.86
give	6.54
musk	-1
a	5.24
flavor	6.88
for	5.22
what	4.8
silicon	-1
valley	6.26
have	5.82
to	4.98
offer	6.62
both	5.9
from	5.18
a	5.24
talent	7.06
and	5.22
culture	6.72
perspective	6.04
there	5.1
be	5.68
people	6.16
work	5.24
at	4.9
the	4.98
office	5.12
twenty	5.9
four	5.2
hour	5.32
a	5.24
day	6.24
and	5.22
they	5.62
didn	4.8
t	4.84
think	6.2
it	5.02
at	4.9
all	6.22
odd	4.66
that	4.94
musk	-1
would	5.38
turn	5.2
up	6.14
around	5.62
p	5.06
m	5.06
every	5.64
even	5.58
to	4.98
start	6.1
his	5.56
second	5.38
job	5.96
we	6.38
brought	5.9
him	5.54
in	5.5
to	4.98
write	5.8
some	5.02
very	6.12
menial	-1
low	3.66
level	5.6
code	5.28
say	5.54
peter	5.42
barrett	-1
an	4.84
australian	6.26
engineer	6.3
who	5.06
help	6.08
start	6.1
the	4.98
company	5.44
he	5.42
be	5.68
completely	6.34
unflappable	-1
after	5.08
a	5.24
short	4.46
while	5.12
i	5.92
don	4.98
t	4.84
think	6.2
anyone	5.02
be	5.68
give	6.54
him	5.54
any	5.22
direction	5.54
and	5.22
he	5.42
end	4.36
up	6.14
make	6.0
what	4.8
he	5.42
want	5.7
to	4.98
make	6.0
specifically	5.5
musk	-1
have	5.82
be	5.68
ask	5.2
to	4.98
write	5.8
the	4.98
driver	5.7
that	4.94
would	5.38
let	5.38
joystick	-1
and	5.22
mouse	5.36
communicate	6.66
with	5.72
various	5.78
computer	7.24
and	5.22
game	6.92
driver	5.7
be	5.68
the	4.98
same	5.36
type	5.56
of	4.94
annoy	3.1
file	5.22
that	4.94
you	6.24
have	5.82
to	4.98
install	5.76
to	4.98
get	5.92
a	5.24
printer	5.62
or	4.98
camera	6.8
work	5.24
with	5.72
a	5.24
home	7.14
computer	7.24
true	7.08
grunt	-1
work	5.24
a	5.24
self	6.24
taught	5.96
programmer	-1
musk	-1
fancy	6.96
himself	5.42
quite	5.32
good	7.2
at	4.9
cod	-1
and	5.22
assign	-1
himself	5.42
to	4.98
more	6.24
ambitious	6.52
job	5.96
i	5.92
be	5.68
basically	5.56
try	6.02
to	4.98
figure	5.5
out	4.62
how	4.68
you	6.24
could	5.52
multitask	-1
stuff	5.58
so	5.08
you	6.24
could	5.52
read	6.52
video	6.48
from	5.18
a	5.24
cd	6.14
while	5.12
run	5.48
a	5.24
game	6.92
at	4.9
the	4.98
same	5.36
time	5.74
musk	-1
say	5.54
at	4.9
the	4.98
time	5.74
you	6.24
could	5.52
do	5.76
one	5.4
or	4.98
the	4.98
other	5.04
it	5.02
be	5.68
this	5.06
complicate	-1
bit	4.54
of	4.94
assembly	5.6
program	5.68
complicate	-1
indeed	6.0
musk	-1
have	5.82
to	4.98
issue	4.48
command	4.54
that	4.94
spoke	5.8
directly	5.56
to	4.98
a	5.24
computer	7.24
s	5.04
main	5.4
microprocessor	-1
and	5.22
fiddle	5.96
with	5.72
the	4.98
most	6.22
basic	5.16
function	5.6
that	4.94
make	6.0
the	4.98
machine	5.38
work	5.24
bruce	5.14
leak	-1
the	4.98
former	4.52
lead	6.28
engineer	6.3
behind	4.42
apple	7.44
s	5.04
quicktime	-1
have	5.82
overseen	-1
the	4.98
hire	6.5
of	4.94
musk	-1
and	5.22
marvel	-1
at	4.9
his	5.56
ability	6.68
to	4.98
pull	4.74
all	6.22
nighters	-1
he	5.42
have	5.82
boundless	-1
energy	7.22
leak	-1
say	5.54
kid	6.84
these	5.1
day	6.24
have	5.82
no	3.48
idea	7.06
about	5.16
hardware	-1
or	4.98
how	4.68
stuff	5.58
work	5.24
but	4.24
he	5.42
have	5.82
a	5.24
pc	5.86
hacker	-1
background	5.42
and	5.22
be	5.68
not	3.86
afraid	2.66
to	4.98
just	5.76
go	5.54
figure	5.5
thing	5.58
out	4.62
musk	-1
