	-1
cover	5.32
breezeways	-1
connect	5.86
several	5.66
of	4.94
the	4.98
adjoin	-1
house	6.34
i	5.92
saw	5.44
people	6.16
hurry	4.34
from	5.18
building	5.94
to	4.98
building	5.94
carry	5.2
cardboard	-1
box	5.54
and	5.22
in	5.5
one	5.4
instance	5.42
a	5.24
reel	-1
to	4.98
reel	-1
projector	-1
it	5.02
look	5.54
like	7.22
a	5.24
commune	-1
maybe	4.7
a	5.24
cult	-1
i	5.92
be	5.68
a	5.24
world	6.52
away	4.22
from	5.18
our	6.08
sterile	-1
office	5.12
park	7.08
in	5.5
northern	5.22
california	6.08
michael	5.7
give	6.54
me	6.58
a	5.24
tour	6.66
of	4.94
the	4.98
premise	-1
at	4.9
the	4.98
time	5.74
he	5.42
be	5.68
lean	5.53
and	5.22
wiry	-1
undoubtedly	5.45
from	5.18
a	5.24
diet	4.62
high	6.64
in	5.5
kale	-1
yogurt	-1
and	5.22
granola	-1
he	5.42
wore	4.76
an	4.84
open	6.1
neck	5.3
shirt	6.26
that	4.94
show	6.24
some	5.02
kind	7.24
of	4.94
necklace	6.9
he	5.42
be	5.68
direct	5.68
soft	6.48
spoken	5.68
and	5.22
lean	5.53
in	5.5
when	4.96
he	5.42
make	6.0
a	5.24
point	5.42
listen	5.94
carefully	5.78
to	4.98
what	4.8
i	5.92
say	5.54
in	5.5
response	5.68
i	5.92
expect	5.9
at	4.9
any	5.22
moment	5.68
for	5.22
him	5.54
to	4.98
shake	5.14
his	5.56
head	5.96
slowly	4.32
and	5.22
murmur	-1
ah	5.4
hah	5.92
just	5.76
what	4.8
i	5.92
thought	6.38
taurus	-1
with	5.72
aries	-1
ascendant	-1
but	4.24
then	5.34
he	5.42
could	5.52
shut	3.56
off	4.02
quickly	5.82
if	4.66
thing	5.58
weren	-1
t	4.84
go	5.54
the	4.98
way	5.24
he	5.42
want	5.7
conveniently	-1
he	5.42
seem	5.24
guide	6.1
by	4.98
an	4.84
external	5.48
force	4.0
a	5.24
high	6.64
power	6.68
that	4.94
be	5.68
actually	5.3
in	5.5
charge	4.9
negotiate	6.08
a	5.24
compromise	5.42
be	5.68
not	3.86
something	5.0
he	5.42
could	5.52
do	5.76
since	5.24
he	5.42
be	5.68
in	5.5
fact	5.9
only	4.92
the	4.98
messenger	-1
he	5.42
would	5.38
have	5.82
to	4.98
check	6.1
with	5.72
his	5.56
bos	-1
before	5.1
decide	5.84
if	4.66
the	4.98
exterior	-1
of	4.94
the	4.98
all	6.22
movie	6.84
hq	-1
resemble	-1
a	5.24
commune	-1
the	4.98
interior	5.8
be	5.68
like	7.22
be	5.68
inside	5.4
an	4.84
ocd	-1
record	5.78
collector	-1
s	5.04
head	5.96
every	5.64
square	5.48
inch	5.2
of	4.94
wall	4.98
space	5.96
be	5.68
cover	5.32
by	4.98
floor	5.16
to	4.98
ceiling	5.47
shelf	5.31
fill	5.7
with	5.72
lp	-1
compact	-1
disc	5.7
and	5.22
tape	5.2
the	4.98
room	5.52
have	5.82
clearly	6.18
be	5.68
improvised	-1
into	5.04
work	5.24
space	5.96
the	4.98
first	6.82
room	5.52
we	6.38
poked	-1
our	6.08
head	5.96
into	5.04
have	5.82
three	5.72
desk	5.26
one	5.4
in	5.5
each	5.4
corner	4.74
the	4.98
woman	6.84
at	4.9
the	4.98
desk	5.26
closest	-1
to	4.98
the	4.98
door	5.38
be	5.68
hold	5.7
the	4.98
liner	-1
note	5.42
to	4.98
an	4.84
lp	-1
up	6.14
to	4.98
a	5.24
small	4.52
lamp	5.76
a	5.24
foreign	5.68
language	6.58
dictionary	6.16
open	6.1
in	5.5
front	5.58
of	4.94
her	5.84
norwegian	-1
folk	5.98
music	8.02
she	6.18
say	5.54
in	5.5
the	4.98
next	5.62
room	5.52
a	5.24
man	5.9
be	5.68
go	5.54
through	5.62
a	5.24
huge	6.14
stack	5.1
of	4.94
daily	5.4
variety	6.78
from	5.18
the	4.98
s	5.04
what	4.8
be	5.68
you	6.24
look	5.54
for	5.22
i	5.92
ask	5.2
film	6.56
announcement	5.38
he	5.42
say	5.54
i	5.92
m	5.06
try	6.02
to	4.98
correlate	-1
shoot	3.46
date	6.32
he	5.42
s	5.04
capture	4.18
data	5.7
on	5.56
film	6.56
that	4.94
never	3.34
even	5.58
get	5.92
make	6.0
michael	5.7
say	5.54
proudly	-1
the	4.98
tour	6.66
take	5.18
nearly	5.26
an	4.84
hour	5.32
i	5.92
saw	5.44
three	5.72
or	4.98
four	5.2
building	5.94
all	6.22
fill	5.7
with	5.72
these	5.1
detail	5.82
obsess	-1
scrivener	-1
one	5.4
building	5.94
a	5.24
former	4.52
garage	5.24
be	5.68
particularly	5.46
loud	4.34
that	4.94
s	5.04
the	4.98
woodshop	-1
michael	5.7
say	5.54
opening	6.2
the	4.98
door	5.38
saw	5.44
pallet	-1
stack	5.1
of	4.94
lumber	-1
and	5.22
dozen	5.46
of	4.94
identical	5.7
six	5.34
foot	5.02
bookshelf	-1
they	5.62
acquire	6.36
so	5.08
many	5.82
book	7.24
record	5.78
and	5.22
film	6.56
that	4.94
they	5.62
manufacture	5.8
their	5.16
own	6.16
shelve	-1
we	6.38
didn	4.8
t	4.84
reach	5.74
a	5.24
deal	6.32
that	4.94
day	6.24
or	4.98
in	5.5
the	4.98
week	5.08
that	4.94
follow	5.66
we	6.38
parry	-1
over	4.82
the	4.98
silliest	-1
detail	5.82
as	5.22
soon	6.34
as	5.22
i	5.92
have	5.82
met	5.82
one	5.4
of	4.94
his	5.56
demand	4.14
he	5.42
would	5.38
come	5.82
up	6.14
with	5.72
another	5.2
one	5.4
in	5.5
one	5.4
sense	6.3
i	5.92
knew	5.94
exactly	6.0
how	4.68
to	4.98
appeal	5.62
to	4.98
erlewine	-1
for	5.22
all	6.22
his	5.56
site	5.32
rhetoric	-1
about	5.16
be	5.68
the	4.98
world	6.52
s	5.04
lead	6.28
repository	-1
of	4.94
information	6.48
about	5.16
music	8.02
and	5.22
movie	6.84
my	6.16
visit	6.54
to	4.98
michigan	5.32
have	5.82
taught	5.96
me	6.58
something	5.0
valuable	7.12
erlewine	-1
be	5.68
a	5.24
hoarder	-1
his	5.56
real	6.78
motivation	6.66
wasn	4.63
t	4.84
information	6.48
it	5.02
be	5.68
collect	5.66
he	5.42
d	4.72
cannily	-1
found	6.54
a	5.24
way	5.24
to	4.98
monetize	-1
his	5.56
obsession	3.74
and	5.22
he	5.42
need	4.84
my	6.16
dvd	6.66
more	6.24
than	4.74
he	5.42
need	4.84
my	6.16
money	7.3
but	4.24
even	5.58
with	5.72
dvd	6.66
in	5.5
hand	5.9
i	5.92
suspect	3.14
that	4.94
there	5.1
be	5.68
another	5.2
reason	5.54
michael	5.7
be	5.68
hold	5.7
out	4.62
he	5.42
be	5.68
paranoid	3.5
about	5.16
his	5.56
data	5.7
my	6.16
proposal	6.6
be	5.68
that	4.94
we	6.38
would	5.38
use	5.64
his	5.56
movie	6.84
data	5.7
release	6.1
date	6.32
cast	5.4
and	5.22
so	5.08
on	5.56
as	5.22
the	4.98
bedrock	-1
for	5.22
our	6.08
own	6.16
entry	5.74
we	6.38
would	5.38
append	-1
all	6.22
the	4.98
dvd	6.66
specific	5.6
information	6.48
and	5.22
send	5.38
that	4.94
back	5.18
to	4.98
him	5.54
but	4.24
erlewine	-1
insist	-1
that	4.94
he	5.42
be	5.68
the	4.98
one	5.4
to	4.98
add	5.9
the	4.98
dvd	6.66
data	5.7
and	5.22
then	5.34
send	5.38
it	5.02
to	4.98
us	6.26
i	5.92
like	7.22
the	4.98
idea	7.06
of	4.94
him	5.54
do	5.76
more	6.24
of	4.94
the	4.98
work	5.24
but	4.24
the	4.98
deal	6.32
breaker	-1
be	5.68
his	5.56
insistence	-1
that	4.94
in	5.5
the	4.98
end	4.36
he	5.42
would	5.38
own	6.16
all	6.22
of	4.94
the	4.98
data	5.7
even	5.58
though	4.78
it	5.02
be	5.68
our	6.08
participation	6.22
that	4.94
have	5.82
make	6.0
this	5.06
data	5.7
possible	6.24
this	5.06
be	5.68
unacceptable	-1
to	4.98
me	6.58
we	6.38
would	5.38
be	5.68
building	5.94
our	6.08
entire	5.88
website	6.28
infrastructure	-1
on	5.56
top	6.76
of	4.94
that	4.94
data	5.7
and	5.22
be	5.68
he	5.42
to	4.98
decide	5.84
in	5.5
a	5.24
fit	6.22
of	4.94
astrologically	-1
induced	4.71
pique	-1
that	4.94
he	5.42
didn	4.8
t	4.84
like	7.22
us	6.26
or	4.98
our	6.08
term	4.94
or	4.98
the	4.98
way	5.24
aries	-1
be	5.68
ascend	-1
he	5.42
could	5.52
easily	7.02
take	5.18
his	5.56
crystal	6.54
ball	6.08
and	5.22
go	5.54
home	7.14
leave	4.52
us	6.26
with	5.72
nothing	3.9
we	6.38
would	5.38
be	5.68
royally	-1
screw	4.2
and	5.22
i	5.92
didn	4.8
t	4.84
need	4.84
to	4.98
read	6.52
any	5.22
tea	6.66
leaf	6.12
to	4.98
make	6.0
that	4.94
prediction	-1
an	4.84
early	5.66
stage	5.72
startup	-1
be	5.68
a	5.24
delicate	5.94
ecosystem	-1
in	5.5
which	4.94
compete	5.66
pressure	3.66
investor	5.94
expectation	-1
market	6.28
reality	5.94
and	5.22
plain	5.0
old	3.98
plausibility	-1
push	4.44
in	5.5
from	5.18
all	6.22
side	5.12
i	5.92
didn	4.8
t	4.84
need	4.84
yet	4.7
another	5.2
outside	5.8
force	4.0
dictate	-1
our	6.08
progress	7.26
i	5.92
recognize	6.08
erlewine	-1
s	5.04
anxiety	3.03
it	5.02
be	5.68
the	4.98
same	5.36
anxiety	3.03
that	4.94
many	5.82
people	6.16
felt	5.48
during	5.2
the	4.98
internet	7.48
boom	5.12
his	5.56
service	6.0
both	5.9
all	6.22
music	8.02
and	5.22
all	6.22
movie	6.84
have	5.82
begin	6.28
as	5.22
print	5.26
publication	5.76
they	5.62
d	4.72
be	5.68
analog	-1
the	4.98
transition	5.3
to	4.98
digital	6.12
make	6.0
him	5.54
uneasy	-1
he	5.42
be	5.68
sit	5.36
on	5.56
his	5.56
hoard	-1
and	5.22
he	5.42
didn	4.8
t	4.84
want	5.7
anyone	5.02
to	4.98
take	5.18
it	5.02
away	4.22
eventually	5.28
i	5.92
start	6.1
to	4.98
get	5.92
exasperate	-1
under	4.6
erlewine	-1
s	5.04
plan	6.14
we	6.38
d	4.72
be	5.68
pay	5.3
him	5.54
for	5.22
the	4.98
privilege	6.68
of	4.94
learn	6.7
about	5.16
dvd	6.66
we	6.38
technically	-1
own	6.16
but	4.24
i	5.92
also	5.42
knew	5.94
that	4.94
he	5.42
have	5.82
us	6.26
over	4.82
a	5.24
barrel	5.42
we	6.38
be	5.68
the	4.98
one	5.4
under	4.6
a	5.24
time	5.74
crunch	-1
and	5.22
he	5.42
have	5.82
the	4.98
information	6.48
we	6.38
want	5.7
the	4.98
site	5.32
be	5.68
launch	6.4
in	5.5
just	5.76
a	5.24
few	4.5
month	5.18
and	5.22
we	6.38
need	4.84
the	4.98
data	5.7
he	5.42
have	5.82
to	4.98
even	5.58
begin	6.28
to	4.98
build	6.22
the	4.98
database	5.68
that	4.94
would	5.38
power	6.68
our	6.08
site	5.32
i	5.92
stall	-1
i	5.92
hem	5.37
and	5.22
i	5.92
haw	-1
every	5.64
day	6.24
as	5.22
january	5.7
flow	5.44
into	5.04
february	5.08
christina	-1
and	5.22
eric	5.08
badger	-1
me	6.58
we	6.38
need	4.84
the	4.98
data	5.7
to	4.98
be	5.68
able	6.56
to	4.98
build	6.22
a	5.24
model	5.8
of	4.94
the	4.98
database	5.68
we	6.38
be	5.68
write	5.8
our	6.08
own	6.16
blurb	-1
add	5.9
the	4.98
movie	6.84
to	4.98
collection	6.1
and	5.22
make	6.0
other	5.04
editorial	5.34
decision	5.06
but	4.24
all	6.22
of	4.94
our	6.08
content	6.02
need	4.84
to	4.98
be	5.68
attach	-1
to	4.98
a	5.24
root	5.8
record	5.78
even	5.58
if	4.66
we	6.38
finish	6.72
the	4.98
content	6.02
well	6.68
before	5.1
launch	6.4
date	6.32
we	6.38
knew	5.94
there	5.1
be	5.68
day	6.24
if	4.66
not	3.86
week	5.08
of	4.94
effort	5.86
to	4.98
actually	5.3
connect	5.86
our	6.08
content	6.02
with	5.72
erlewine	-1
s	5.04
we	6.38
couldn	4.49
t	4.84
just	5.76
plug	5.18
everything	5.96
in	5.5
the	4.98
day	6.24
before	5.1
launch	6.4
there	5.1
be	5.68
another	5.2
problem	2.98
even	5.58
if	4.66
we	6.38
could	5.52
get	5.92
a	5.24
deal	6.32
the	4.98
amount	5.84
of	4.94
data	5.7
he	5.42
would	5.38
be	5.68
send	5.38
our	6.08
way	5.24
be	5.68
so	5.08
massive	5.34
especially	6.16
in	5.5
that	4.94
it	5.02
couldn	4.49
t	4.84
be	5.68
do	5.76
over	4.82
the	4.98
internet	7.48
we	6.38
d	4.72
receive	6.5
the	4.98
data	5.7
in	5.5
a	5.24
pretty	7.32
analog	-1
fashion	6.36
reel	-1
of	4.94
magnetic	6.26
tape	5.2
forget	3.22
email	6.88
this	5.06
data	5.7
would	5.38
have	5.82
to	4.98
be	5.68
ship	5.96
to	4.98
us	6.26
in	5.5
a	5.24
box	5.54
that	4.94
be	5.68
another	5.2
reason	5.54
we	6.38
need	4.84
all	6.22
the	4.98
time	5.74
we	6.38
could	5.52
get	5.92
once	4.94
we	6.38
have	5.82
the	4.98
tape	5.2
in	5.5
hand	5.9
we	6.38
d	4.72
have	5.82
to	4.98
translate	-1
it	5.02
teach	6.56
our	6.08
site	5.32
how	4.68
to	4.98
read	6.52
it	5.02
the	4.98
contract	5.46
erlewine	-1
have	5.82
drawn	5.66
up	6.14
be	5.68
completely	6.34
unacceptable	-1
i	5.92
hat	5.7
it	5.02
but	4.24
i	5.92
have	5.82
to	4.98
sign	5.66
it	5.02
he	5.42
won	8.1
but	4.24
the	4.98
second	5.38
i	5.92
sign	5.66
that	4.94
contract	5.46
i	5.92
start	6.1
think	6.2
of	4.94
way	5.24
to	4.98
get	5.92
out	4.62
of	4.94
it	5.02
i	5.92
have	5.82
to	4.98
hand	5.9
it	5.02
to	4.98
the	4.98
guy	5.92
michael	5.7
erlewine	-1
found	6.54
a	5.24
way	5.24
to	4.98
monetize	-1
his	5.56
obsessive	-1
compulsive	-1
hoard	-1
that	4.94
company	5.44
ran	5.5
accord	5.76
to	4.98
his	5.56
principle	6.0
it	5.02
resemble	-1
him	5.54
sure	6.32
walk	6.02
through	5.62
their	5.16
office	5.12
be	5.68
like	7.22
take	5.18
a	5.24
tour	6.66
of	4.94
the	4.98
inside	5.4
of	4.94
an	4.84
obsessive	-1
record	5.78
collector	-1
s	5.04
skull	3.96
but	4.24
the	4.98
place	5.56
have	5.82
an	4.84
ethos	-1
it	5.02
have	5.82
an	4.84
identity	5.98
it	5.02
be	5.68
not	3.86
anywhere	5.34
in	5.5
the	4.98
same	5.36
ballpark	-1
of	4.94
how	4.68
i	5.92
want	5.7
my	6.16
company	5.44
to	4.98
look	5.54
feel	5.9
or	4.98
behave	-1
but	4.24
it	5.02
work	5.24
for	5.22
him	5.54
my	6.16
own	6.16
approach	5.94
have	5.82
always	6.48
be	5.68
more	6.24
measure	5.32
i	5.92
think	6.2
people	6.16
be	5.68
more	6.24
productive	6.7
when	4.96
they	5.62
re	4.88
happy	8.3
when	4.96
their	5.16
life	7.32
outside	5.8
of	4.94
work	5.24
aren	-1
t	4.84
totally	6.02
subsume	-1
by	4.98
their	5.16
job	5.96
i	5.92
m	5.06
the	4.98
guy	5.92
who	5.06
want	5.7
to	4.98
put	5.04
the	4.98
company	5.44
in	5.5
santa	6.8
cruz	-1
remember	6.42
i	5.92
m	5.06
the	4.98
guy	5.92
who	5.06
want	5.7
a	5.24
short	4.46
commute	-1
and	5.22
the	4.98
opportunity	7.14
to	4.98
go	5.54
surf	6.52
in	5.5
the	4.98
morning	6.56
before	5.1
work	5.24
it	5.02
be	5.68
a	5.24
give	6.54
that	4.94
once	4.94
we	6.38
start	6.1
work	5.24
to	4.98
make	6.0
netflix	5.96
a	5.24
reality	5.94
the	4.98
hour	5.32
would	5.38
be	5.68
long	4.74
all	6.22
of	4.94
us	6.26
knew	5.94
that	4.94
because	5.0
all	6.22
of	4.94
us	6.26
be	5.68
silicon	-1
valley	6.26
veteran	5.6
we	6.38
d	4.72
do	5.76
the	4.98
fifty	5.71
or	4.98
sixty	4.94
or	4.98
seventy	5.44
hour	5.32
workweek	-1
before	5.1
the	4.98
difference	4.78
be	5.68
that	4.94
this	5.06
time	5.74
we	6.38
be	5.68
choose	5.94
to	4.98
do	5.76
it	5.02
we	6.38
weren	-1
t	4.84
work	5.24
for	5.22
someone	5.3
else	4.76
s	5.04
dream	7.1
we	6.38
be	5.68
work	5.24
for	5.22
ourselves	5.98
so	5.08
yes	6.74
i	5.92
sometimes	5.28
slept	6.62
on	5.56
a	5.24
couch	6.06
in	5.5
the	4.98
office	5.12
and	5.22
yes	6.74
i	5.92
once	4.94
saw	5.44
one	5.4
of	4.94
our	6.08
coder	-1
take	5.18
a	5.24
bird	6.64
bath	6.96
in	5.5
the	4.98
men	5.94
s	5.04
restroom	-1
i	5.92
won	8.1
t	4.84
pretend	4.64
that	4.94
my	6.16
diet	4.62
in	5.5
the	4.98
fall	4.04
of	4.94
consist	5.44
of	4.94
much	5.74
more	6.24
than	4.74
takeout	-1
eggplant	-1
parm	-1
a	5.24
steal	2.46
at	4.9
from	5.18
the	4.98
italian	6.48
place	5.56
across	4.94
the	4.98
street	5.44
but	4.24
when	4.96
i	5.92
need	4.84
a	5.24
morning	6.56
off	4.02
to	4.98
mountain	6.4
bike	6.72
and	5.22
clear	6.3
my	6.16
head	5.96
i	5.92
take	5.18
it	5.02
when	4.96
te	4.9
want	5.7
to	4.98
chew	5.58
over	4.82
pr	5.02
stunt	-1
during	5.2
a	5.24
manicure	-1
she	6.18
book	7.24
an	4.84
appointment	5.52
nowadays	5.42
they	5.62
call	5.74
that	4.94
self	6.24
care	6.64
back	5.18
then	5.34
we	6.38
just	5.76
call	5.74
it	5.02
common	4.92
sense	6.3
if	4.66
we	6.38
be	5.68
go	5.54
to	4.98
try	6.02
to	4.98
fundamentally	-1
change	5.56
an	4.84
entire	5.88
industry	5.38
we	6.38
need	4.84
to	4.98
have	5.82
our	6.08
wit	6.44
about	5.16
us	6.26
even	5.58
in	5.5
the	4.98
trench	-1
of	4.94
pre	5.14
launch	6.4
netflix	5.96
i	5.92
kept	5.74
to	4.98
a	5.24
long	4.74
stand	5.6
tradition	6.4
with	5.72
lorraine	-1
on	5.56
tuesday	4.98
no	3.48
matter	5.4
what	4.8
i	5.92
left	4.64
the	4.98
office	5.12
promptly	-1
at	4.9
and	5.22
spent	4.76
the	4.98
even	5.58
with	5.72
my	6.16
wife	6.62
we	6.38
d	4.72
hire	6.5
a	5.24
babysitter	-1
go	5.54
for	5.22
a	5.24
walk	6.02
on	5.56
the	4.98
beach	7.94
and	5.22
then	5.34
head	5.96
to	4.98
our	6.08
favorite	7.04
restaurant	7.06
bittersweet	-1
bistro	-1
for	5.22
some	5.02
roast	6.5
salmon	5.94
and	5.22
a	5.24
few	4.5
glass	5.76
of	4.94
wine	6.42
sometimes	5.28
we	6.38
d	4.72
hit	4.58
the	4.98
theater	6.96
in	5.5
downtown	5.78
santa	6.8
cruz	-1
and	5.22
catch	5.74
a	5.24
movie	6.84
i	5.92
need	4.84
that	4.94
time	5.74
with	5.72
lorraine	-1
just	5.76
the	4.98
two	5.4
of	4.94
us	6.26
no	3.48
kid	6.84
no	3.48
domestic	5.46
duty	4.7
i	5.92
need	4.84
to	4.98
recharge	-1
to	4.98
be	5.68
with	5.72
my	6.16
best	7.18
friend	7.66
for	5.22
a	5.24
few	4.5
hour	5.32
and	5.22
not	3.86
think	6.2
about	5.16
anything	5.34
else	4.76
i	5.92
d	4.72
institute	5.28
date	6.32
night	6.22
at	4.9
borland	-1
where	5.02
it	5.02
wasn	4.63
t	4.84
unusual	4.44
for	5.22
worker	5.56
to	4.98
stay	5.56
until	4.94
seven	5.66
or	4.98
eight	5.3
o	4.96
clock	5.62
at	4.9
night	6.22
regularly	5.94
at	4.9
first	6.82
i	5.92
didn	4.8
t	4.84
mind	6.04
the	4.98
long	4.74
hour	5.32
it	5.02
be	5.68
just	5.76
how	4.68
thing	5.58
work	5.24
but	4.24
after	5.08
a	5.24
few	4.5
month	5.18
i	5.92
fear	2.32
burnout	-1
and	5.22
i	5.92
also	5.42
worried	2.42
that	4.94
i	5.92
wasn	4.63
t	4.84
prioritize	-1
my	6.16
relationship	7.04
with	5.72
my	6.16
wife	6.62
especially	6.16
once	4.94
we	6.38
have	5.82
kid	6.84
so	5.08
much	5.74
of	4.94
our	6.08
time	5.74
together	6.8
be	5.68
dominate	-1
by	4.98
family	7.72
sport	6.64
practice	5.8
family	7.72
dinner	7.4
get	5.92
the	4.98
child	7.24
ready	6.58
for	5.22
school	6.26
or	4.98
sleep	7.16
i	5.92
want	5.7
to	4.98
make	6.0
sure	6.32
that	4.94
the	4.98
two	5.4
of	4.94
us	6.26
stayed	5.4
connect	5.86
once	4.94
i	5.92
d	4.72
institute	5.28
tuesday	4.98
date	6.32
night	6.22
i	5.92
be	5.68
fiercely	-1
protective	-1
of	4.94
it	5.02
five	5.24
o	4.96
clock	5.62
be	5.68
a	5.24
hard	4.1
deadline	3.66
the	4.98
moment	5.68
the	4.98
second	5.38
hand	5.9
hit	4.58
the	4.98
i	5.92
be	5.68
out	4.62
of	4.94
there	5.1
last	3.74
minute	5.5
crisis	2.48
too	5.22
bad	2.64
an	4.84
emergency	3.06
meeting	5.46
that	4.94
could	5.52
only	4.92
be	5.68
held	5.28
at	4.9
well	6.68
make	6.0
it	5.02
short	4.46
need	4.84
to	4.98
talk	6.06
to	4.98
me	6.58
about	5.16
something	5.0
at	4.9
it	5.02
would	5.38
have	5.82
to	4.98
be	5.68
on	5.56
the	4.98
walk	6.02
to	4.98
my	6.16
car	6.72
at	4.9
first	6.82
this	5.06
occasion	6.26
some	5.02
conflict	3.1
but	4.24
eventually	5.28
after	5.08
people	6.16
get	5.92
the	4.98
memo	4.88
and	5.22
after	5.08
i	5.92
d	4.72
remain	5.52
firm	5.32
in	5.5
the	4.98
face	6.12
of	4.94
numerous	6.08
challenge	5.78
my	6.16
colleague	5.78
knew	5.94
not	3.86
to	4.98
schedule	5.02
anything	5.34
that	4.94
would	5.38
conflict	3.1
with	5.72
my	6.16
deadline	3.66
they	5.62
both	5.9
respect	7.34
and	5.22
work	5.24
around	5.62
it	5.02
in	5.5
the	4.98
fall	4.04
of	4.94
as	5.22
we	6.38
built	6.24
our	6.08
company	5.44
it	5.02
would	5.38
have	5.82
be	5.68
easy	6.76
for	5.22
me	6.58
to	4.98
break	5.04
the	4.98
tuesday	4.98
night	6.22
tradition	6.4
there	5.1
be	5.68
so	5.08
many	5.82
thing	5.58
to	4.98
do	5.76
so	5.08
many	5.82
problem	2.98
to	4.98
solve	6.58
and	5.22
i	5.92
have	5.82
my	6.16
hand	5.9
in	5.5
hundred	5.82
of	4.94
them	4.92
my	6.16
usual	5.22
routine	5.1
be	5.68
to	4.98
hit	4.58
the	4.98
office	5.12
at	4.9
around	5.62
seven	5.66
in	5.5
the	4.98
morning	6.56
eat	7.04
lunch	7.42
at	4.9
my	6.16
desk	5.26
and	5.22
work	5.24
all	6.22
afternoon	5.98
until	4.94
six	5.34
or	4.98
so	5.08
then	5.34
i	5.92
d	4.72
drive	6.08
the	4.98
five	5.24
minute	5.5
back	5.18
to	4.98
my	6.16
house	6.34
to	4.98
be	5.68
home	7.14
in	5.5
time	5.74
for	5.22
dinner	7.4
with	5.72
my	6.16
kid	6.84
i	5.92
d	4.72
help	6.08
lorraine	-1
put	5.04
them	4.92
to	4.98
bed	7.18
and	5.22
then	5.34
more	6.24
often	5.68
than	4.74
not	3.86
i	5.92
d	4.72
head	5.96
back	5.18
to	4.98
the	4.98
office	5.12
for	5.22
a	5.24
few	4.5
hour	5.32
eventually	5.28
quit	3.9
around	5.62
ten	5.44
or	4.98
eleven	5.6
then	5.34
back	5.18
home	7.14
for	5.22
some	5.02
wind	5.8
down	3.66
and	5.22
a	5.24
few	4.5
hour	5.32
of	4.94
sleep	7.16
i	5.92
think	6.2
i	5.92
be	5.68
average	5.1
about	5.16
five	5.24
hour	5.32
a	5.24
night	6.22
in	5.5
those	4.94
day	6.24
often	5.68
less	4.1
one	5.4
night	6.22
when	4.96
i	5.92
come	5.82
home	7.14
for	5.22
dinner	7.4
my	6.16
son	7.12
logan	-1
greet	6.66
me	6.58
at	4.9
the	4.98
door	5.38
and	5.22
instead	4.92
of	4.94
a	5.24
hug	7.58
say	5.54
he	5.42
have	5.82
a	5.24
question	4.98
to	4.98
ask	5.2
me	6.58
sure	6.32
logan	-1
what	4.8
s	5.04
up	6.14
he	5.42
study	6.12
me	6.58
for	5.22
a	5.24
