	-1
essential	6.02
to	4.98
that	4.94
business	5.94
it	5.02
s	5.04
the	4.98
scientist	6.18
there	5.1
be	5.68
always	6.48
a	5.24
little	4.6
feel	5.9
and	5.22
at	4.9
m	5.06
it	5.02
be	5.68
quite	5.32
clear	6.3
once	4.94
in	5.5
a	5.24
while	5.12
that	4.94
just	5.76
about	5.16
the	4.98
time	5.74
w	4.86
hen	-1
thing	5.58
start	6.1
to	4.98
move	5.72
the	4.98
marketing	5.2
guy	5.92
would	5.38
move	5.72
in	5.5
and	5.22
they	5.62
would	5.38
take	5.18
over	4.82
to	4.98
run	5.48
the	4.98
business	5.94
i	5.92
didn	4.8
t	4.84
like	7.22
that	4.94
very	6.12
much	5.74
i	5.92
just	5.76
thought	6.38
have	5.82
a	5.24
plan	6.14
that	4.94
will	6.02
keep	5.86
the	4.98
scientist	6.18
commit	-1
on	5.56
the	4.98
other	5.04
hand	5.9
the	4.98
article	5.52
also	5.42
reveal	5.96
that	4.94
these	5.1
guy	5.92
the	4.98
so	5.08
call	5.74
advisory	4.8
board	4.76
be	5.68
sort	5.28
of	4.94
all	6.22
powerful	7.08
they	5.62
report	4.76
to	4.98
the	4.98
board	4.76
of	4.94
director	5.8
they	5.62
didn	4.8
t	4.84
report	4.76
to	4.98
the	4.98
president	5.86
but	4.24
when	4.96
i	5.92
come	5.82
to	4.98
amgen	-1
they	5.62
say	5.54
we	6.38
have	5.82
a	5.24
scientific	6.44
advisory	4.8
board	4.76
they	5.62
introduce	5.86
me	6.58
to	4.98
four	5.2
or	4.98
five	5.24
of	4.94
the	4.98
member	5.94
and	5.22
told	5.08
me	6.58
that	4.94
that	4.94
board	4.76
be	5.68
go	5.54
to	4.98
report	4.76
to	4.98
the	4.98
board	4.76
of	4.94
director	5.8
i	5.92
say	5.54
that	4.94
s	5.04
very	6.12
interest	6.36
but	4.24
then	5.34
you	6.24
re	4.88
not	3.86
go	5.54
to	4.98
have	5.82
me	6.58
in	5.5
that	4.94
company	5.44
laugh	8.22
hughes	5.06
	-1
rathmann	-1
rhey	-1
say	5.54
what	4.8
do	5.76
you	6.24
mean	3.68
what	4.8
s	5.04
wrong	3.14
with	5.72
that	4.94
these	5.1
people	6.16
be	5.68
prestigious	-1
professor	6.04
i	5.92
say	5.54
if	4.66
they	5.62
be	5.68
go	5.54
to	4.98
be	5.68
involve	5.8
in	5.5
the	4.98
company	5.44
they	5.62
will	6.02
report	4.76
to	4.98
the	4.98
ceo	5.1
or	4.98
i	5.92
m	5.06
not	3.86
go	5.54
to	4.98
be	5.68
the	4.98
ceo	5.1
there	5.1
be	5.68
a	5.24
little	4.6
bit	4.54
of	4.94
that	4.94
at	4.9
m	5.06
once	4.94
in	5.5
a	5.24
while	5.12
you	6.24
would	5.38
buy	6.28
some	5.02
technology	6.74
and	5.22
in	5.5
the	4.98
process	5.46
of	4.94
convincing	-1
the	4.98
guy	5.92
that	4.94
brought	5.9
the	4.98
technology	6.74
to	4.98
the	4.98
company	5.44
he	5.42
would	5.38
get	5.92
access	5.88
to	4.98
the	4.98
president	5.86
of	4.94
the	4.98
company	5.44
and	5.22
by	4.98
god	7.28
there	5.1
be	5.68
time	5.74
when	4.96
these	5.1
guy	5.92
would	5.38
w	4.86
ant	-1
to	4.98
run	5.48
right	6.54
in	5.5
to	4.98
the	4.98
president	5.86
to	4.98
tell	5.42
him	5.54
that	4.94
the	4.98
division	4.36
wasn	4.63
t	4.84
do	5.76
it	5.02
right	6.54
you	6.24
ve	4.92
get	5.92
my	6.16
technology	6.74
but	4.24
it	5.02
s	5.04
not	3.86
move	5.72
as	5.22
fast	6.44
as	5.22
it	5.02
should	5.24
be	5.68
because	5.0
the	4.98
guy	5.92
run	5.48
the	4.98
division	4.36
isn	4.86
t	4.84
do	5.76
it	5.02
right	6.54
and	5.22
he	5.42
s	5.04
second	5.38
guess	5.64
and	5.22
it	5.02
s	5.04
miserable	2.54
i	5.92
knew	5.94
all	6.22
that	4.94
so	5.08
thought	6.38
no	3.48
way	5.24
be	5.68
i	5.92
go	5.54
to	4.98
have	5.82
a	5.24
scientific	6.44
advisory	4.8
board	4.76
report	4.76
to	4.98
the	4.98
board	4.76
of	4.94
director	5.8
and	5.22
tell	5.42
them	4.92
what	4.8
a	5.24
crappy	2.98
job	5.96
i	5.92
m	5.06
do	5.76
no	3.48
way	5.24
so	5.08
say	5.54
no	3.48
if	4.66
they	5.62
report	4.76
to	4.98
me	6.58
that	4.94
s	5.04
fine	6.74
otherwise	4.74
i	5.92
m	5.06
not	3.86
go	5.54
to	4.98
do	5.76
this	5.06
they	5.62
say	5.54
oh	4.84
well	6.68
they	5.62
can	5.62
report	4.76
to	4.98
you	6.24
but	4.24
biogen	-1
s	5.04
organization	5.98
be	5.68
pretty	7.32
autonomous	-1
not	3.86
only	4.92
do	5.76
the	4.98
scientific	6.44
advisor	-1
run	5.48
their	5.16
own	6.16
lab	5.44
with	5.72
some	5.02
biogen	-1
money	7.3
and	5.22
so	5.08
on	5.56
and	5.22
preserve	6.38
their	5.16
own	6.16
individual	5.72
lab	5.44
which	4.94
be	5.68
a	5.24
little	4.6
scary	2.58
no	3.48
the	4.98
genentech	-1
model	5.8
be	5.68
much	5.74
more	6.24
along	5.48
the	4.98
industrial	5.02
line	4.98
that	4.94
i	5.92
be	5.68
use	5.64
to	4.98
you	6.24
set	5.58
up	6.14
your	5.6
r	4.78
d	4.72
within	5.34
your	5.6
company	5.44
you	6.24
re	4.88
go	5.54
to	4.98
have	5.82
some	5.02
advisor	-1
they	5.62
advise	-1
through	5.62
the	4.98
management	4.76
team	6.26
of	4.94
the	4.98
company	5.44
not	3.86
tell	5.42
the	4.98
board	4.76
what	4.8
people	6.16
be	5.68
do	5.76
wrong	3.14
it	5.02
be	5.68
just	5.76
much	5.74
more	6.24
straightforward	-1
like	7.22
what	4.8
i	5.92
be	5.68
use	5.64
to	4.98
in	5.5
a	5.24
business	5.94
environment	6.22
so	5.08
biogen	-1
be	5.68
a	5.24
little	4.6
scary	2.58
even	5.58
though	4.78
as	5.22
i	5.92
say	5.54
i	5.92
get	5.92
talk	6.06
into	5.04
the	4.98
whole	5.88
idea	7.06
of	4.94
be	5.68
in	5.5
a	5.24
recombinant	-1
dna	5.4
company	5.44
because	5.0
of	4.94
that	4.94
article	5.52
in	5.5
fortune	7.3
it	5.02
s	5.04
a	5.24
wonderful	7.76
article	5.52
by	4.98
the	4.98
way	5.24
the	4.98
intrigue	-1
picture	6.64
be	5.68
these	5.1
seven	5.66
or	4.98
eight	5.3
scientist	6.18
in	5.5
a	5.24
room	5.52
talk	6.06
to	4.98
each	5.4
other	5.04
about	5.16
the	4.98
new	6.82
thing	5.58
that	4.94
could	5.52
be	5.68
discover	6.84
by	4.98
recombinant	-1
dna	5.4
it	5.02
s	5.04
just	5.76
so	5.08
excite	-1
to	4.98
imagine	7.18
the	4.98
extra	6.52
stimulant	-1
of	4.94
real	6.78
genius	7.6
from	5.18
all	6.22
over	4.82
the	4.98
place	5.56
deal	6.32
with	5.72
each	5.4
other	5.04
and	5.22
kind	7.24
of	4.94
raise	6.74
your	5.6
level	5.6
kind	7.24
of	4.94
bootstrapping	-1
you	6.24
right	6.54
out	4.62
to	4.98
the	4.98
ultimate	6.54
level	5.6
of	4.94
understand	6.56
and	5.22
insight	6.24
in	5.5
fact	5.9
we	6.38
do	5.76
have	5.82
that	4.94
at	4.9
amgen	-1
with	5.72
our	6.08
scientific	6.44
advisory	4.8
board	4.76
we	6.38
have	5.82
the	4.98
best	7.18
there	5.1
be	5.68
there	5.1
be	5.68
many	5.82
example	5.58
of	4.94
how	4.68
just	5.76
remarkably	-1
powerful	7.08
scientist	6.18
can	5.62
generate	6.14
remarkable	7.3
insight	6.24
hughes	5.06
the	4.98
scientific	6.44
advisory	4.8
board	4.76
have	5.82
be	5.68
set	5.58
up	6.14
before	5.1
you	6.24
come	5.82
into	5.04
the	4.98
picture	6.64
rathmann	-1
yes	6.74
have	5.82
nothing	3.9
to	4.98
do	5.76
with	5.72
it	5.02
i	5.92
help	6.08
a	5.24
little	4.6
to	4.98
get	5.92
bill	3.64
rutter	-1
but	4.24
that	4.94
s	5.04
the	4.98
only	4.92
one	5.4
the	4.98
others	5.22
be	5.68
already	5.28
there	5.1
and	5.22
they	5.62
be	5.68
set	5.58
up	6.14
by	4.98
winston	-1
so	5.08
schimke	-1
in	5.5
his	5.56
own	6.16
funny	7.92
way	5.24
when	4.96
he	5.42
picked	6.08
winston	-1
to	4.98
set	5.58
up	6.14
the	4.98
scientific	6.44
advisory	4.8
board	4.76
actually	5.3
picked	6.08
the	4.98
right	6.54
guy	5.92
because	5.0
he	5.42
be	5.68
very	6.12
clever	7.06
because	5.0
what	4.8
winston	-1
do	5.76
learn	6.7
this	5.06
after	5.08
i	5.92
get	5.92
there	5.1
go	5.54
to	4.98
john	5.08
carbon	5.0
i	5.92
say	5.54
john	5.08
why	4.98
do	5.76
you	6.24
join	6.22
he	5.42
say	5.54
oh	4.84
everybody	6.2
be	5.68
line	4.98
up	6.14
to	4.98
get	5.92
onto	5.14
this	5.06
scientific	6.44
advisory	4.8
board	4.76
so	5.08
want	5.7
to	4.98
be	5.68
on	5.56
it	5.02
i	5.92
say	5.54
that	4.94
s	5.04
really	5.84
interest	6.36
then	5.34
i	5.92
say	5.54
to	4.98
normfan	-1
davidson	-1
who	5.06
be	5.68
a	5.24
prestigious	-1
guy	5.92
why	4.98
do	5.76
you	6.24
join	6.22
he	5.42
say	5.54
oh	4.84
they	5.62
have	5.82
this	5.06
scientific	6.44
advisory	4.8
board	4.76
all	6.22
set	5.58
up	6.14
and	5.22
i	5.92
be	5.68
one	5.4
of	4.94
the	4.98
last	3.74
to	4.98
get	5.92
on	5.56
arnie	-1
berk	-1
say	5.54
oh	4.84
be	5.68
give	6.54
the	4.98
privilege	6.68
of	4.94
join	6.22
this	5.06
scientific	6.44
advisory	4.8
board	4.76
so	5.08
that	4.94
be	5.68
winston	-1
winston	-1
s	5.04
tell	5.42
everybody	6.2
that	4.94
he	5.42
be	5.68
get	5.92
all	6.22
these	5.1
people	6.16
nail	4.7
down	3.66
and	5.22
in	5.5
some	5.02
case	5.02
they	5.62
weren	-1
t	4.84
hughes	5.06
laugh	8.22
	-1
rathmann	-1
but	4.24
eventually	5.28
a	5.24
lot	5.78
of	4.94
them	4.92
nail	4.7
down	3.66
because	5.0
the	4.98
other	5.04
guy	5.92
eventually	5.28
nail	4.7
down	3.66
too	5.22
we	6.38
give	6.54
john	5.08
carbon	5.0
an	4.84
award	7.86
once	4.94
because	5.0
he	5.42
be	5.68
the	4.98
first	6.82
member	5.94
of	4.94
the	4.98
scientific	6.44
advisory	4.8
board	4.76
and	5.22
he	5.42
say	5.54
i	5.92
can	5.62
t	4.84
take	5.18
this	5.06
i	5.92
be	5.68
the	4.98
last	3.74
one	5.4
to	4.98
come	5.82
on	5.56
we	6.38
say	5.54
no	3.48
no	3.48
we	6.38
ve	4.92
get	5.92
the	4.98
date	6.32
we	6.38
know	6.1
exactly	6.0
when	4.96
you	6.24
sign	5.66
on	5.56
you	6.24
be	5.68
the	4.98
first	6.82
member	5.94
of	4.94
the	4.98
scientific	6.44
advisory	4.8
board	4.76
laughter	8.5
so	5.08
winston	-1
in	5.5
his	5.56
own	6.16
v	4.66
ay	5.34
didn	4.8
t	4.84
hesitate	4.33
to	4.98
get	5.92
the	4.98
job	5.96
do	5.76
by	4.98
whatever	4.58
way	5.24
he	5.42
be	5.68
go	5.54
to	4.98
get	5.92
it	5.02
do	5.76
but	4.24
it	5.02
be	5.68
very	6.12
interest	6.36
that	4.94
our	6.08
board	4.76
be	5.68
always	6.48
it	5.02
be	5.68
a	5.24
priceless	-1
board	4.76
they	5.62
be	5.68
so	5.08
bright	7.62
and	5.22
so	5.08
capable	6.74
and	5.22
so	5.08
willing	6.4
to	4.98
meet	6.38
with	5.72
the	4.98
scientist	6.18
i	5.92
use	5.64
to	4.98
make	6.0
the	4.98
statement	5.26
the	4.98
biogen	-1
scientific	6.44
advisory	4.8
board	4.76
would	5.38
go	5.54
off	4.02
to	4.98
meet	6.38
in	5.5
barbados	-1
and	5.22
ours	5.98
would	5.38
meet	6.38
with	5.72
the	4.98
staff	5.36
in	5.5
our	6.08
building	5.94
try	6.02
to	4.98
stimulate	-1
them	4.92
into	5.04
do	5.76
the	4.98
right	6.54
thing	5.58
i	5.92
thought	6.38
that	4.94
be	5.68
very	6.12
true	7.08
we	6.38
have	5.82
a	5.24
very	6.12
active	6.82
but	4.24
down	3.66
to	4.98
earth	6.44
scientific	6.44
advisory	4.8
board	4.76
hughes	5.06
and	5.22
a	5.24
lot	5.78
of	4.94
interaction	6.51
rathmann	-1
oh	4.84
a	5.24
lot	5.78
of	4.94
interaction	6.51
eventually	5.28
the	4.98
scientist	6.18
would	5.38
just	5.76
as	5.22
soon	6.34
chuck	4.88
them	4.92
out	4.62
of	4.94
there	5.1
but	4.24
for	5.22
the	4.98
first	6.82
two	5.4
year	5.38
there	5.1
be	5.68
no	3.48
doubt	3.16
that	4.94
it	5.02
be	5.68
a	5.24
very	6.12
precious	7.34
relationship	7.04
hughes	5.06
what	4.8
be	5.68
it	5.02
in	5.5
the	4.98
end	4.36
that	4.94
convince	5.78
you	6.24
to	4.98
join	6.22
amgen	-1
this	5.06
by	4.98
most	6.22
account	5.5
be	5.68
a	5.24
risky	-1
thing	5.58
to	4.98
do	5.76
it	5.02
be	5.68
not	3.86
only	4.92
a	5.24
company	5.44
whose	4.88
future	6.76
be	5.68
a	5.24
bit	4.54
dubious	-1
but	4.24
the	4.98
technology	6.74
hadn	4.52
t	4.84
produce	6.26
a	5.24
commercial	4.6
product	5.56
yet	4.7
rathmann	-1
the	4.98
only	4.92
time	5.74
i	5.92
have	5.82
any	5.22
misgiving	-1
be	5.68
when	4.96
i	5.92
go	5.54
out	4.62
to	4.98
biogen	-1
at	4.9
the	4.98
suggestion	5.84
of	4.94
moshe	-1
and	5.22
i	5.92
talk	6.06
to	4.98
wally	-1
gilbert	5.08
whom	4.94
i	5.92
respect	7.34
a	5.24
lot	5.78
i	5.92
have	5.82
not	3.86
met	5.82
him	5.54
before	5.1
and	5.22
phil	5.34
ip	5.08
sharp	4.84
who	5.06
be	5.68
also	5.42
easy	6.76
to	4.98
respect	7.34
and	5.22
very	6.12
very	6.12
prominent	6.26
and	5.22
their	5.16
credential	-1
be	5.68
incredible	7.42
they	5.62
say	5.54
george	5.26
we	6.38
ve	4.92
get	5.92
to	4.98
tell	5.42
you	6.24
you	6.24
re	4.88
fall	4.04
into	5.04
something	5.0
that	4.94
isn	4.86
t	4.84
what	4.8
you	6.24
think	6.2
winston	-1
salser	-1
doesn	4.71
t	4.84
tell	5.42
the	4.98
truth	7.42
the	4.98
very	6.12
thought	6.38
that	4.94
you	6.24
think	6.2
that	4.94
we	6.38
might	5.08
invest	6.62
in	5.5
amgen	-1
be	5.68
an	4.84
example	5.58
we	6.38
have	5.82
no	3.48
plan	6.14
not	3.86
even	5.58
the	4.98
least	4.0
inkling	-1
of	4.94
try	6.02
to	4.98
invest	6.62
in	5.5
your	5.6
company	5.44
we	6.38
would	5.38
never	3.34
consider	5.56
it	5.02
and	5.22
i	5.92
ll	4.82
tell	5.42
you	6.24
why	4.98
it	5.02
s	5.04
be	5.68
tout	4.83
around	5.62
for	5.22
month	5.18
that	4.94
charlie	5.62
yanofsky	-1
be	5.68
on	5.56
your	5.6
scientific	6.44
board	4.76
we	6.38
know	6.1
charlie	5.62
he	5.42
s	5.04
not	3.86
on	5.56
your	5.6
scientific	6.44
board	4.76
he	5.42
doesn	4.71
t	4.84
intend	-1
to	4.98
be	5.68
so	5.08
there	5.1
s	5.04
so	5.08
much	5.74
wrong	3.14
with	5.72
your	5.6
company	5.44
just	5.76
be	5.68
sure	6.32
you	6.24
understand	6.56
we	6.38
aren	-1
t	4.84
go	5.54
to	4.98
be	5.68
buying	6.4
into	5.04
your	5.6
company	5.44
in	5.5
any	5.22
way	5.24
shape	5.48
or	4.98
form	5.28
that	4.94
s	5.04
true	7.08
they	5.62
told	5.08
me	6.58
winston	-1
have	5.82
say	5.54
we	6.38
think	6.2
biogen	-1
will	6.02
make	6.0
an	4.84
investment	5.82
in	5.5
our	6.08
company	5.44
and	5.22
that	4.94
would	5.38
be	5.68
so	5.08
great	7.88
boy	6.24
would	5.38
that	4.94
look	5.54
good	7.2
one	5.4
of	4.94
the	4.98
lead	6.28
biotech	-1
company	5.44
invest	6.62
in	5.5
us	6.26
that	4.94
would	5.38
really	5.84
be	5.68
good	7.2
yes	6.74
well	6.68
it	5.02
would	5.38
be	5.68
good	7.2
but	4.24
it	5.02
have	5.82
zero	3.44
probability	5.76
of	4.94
happen	5.28
so	5.08
i	5.92
get	5.92
shook	4.34
up	6.14
from	5.18
that	4.94
i	5.92
thought	6.38
gee	5.54
be	5.68
i	5.92
get	5.92
into	5.04
the	4.98
kind	7.24
of	4.94
people	6.16
i	5.92
don	4.98
t	4.84
know	6.1
anything	5.34
about	5.16
and	5.22
the	4.98
kind	7.24
of	4.94
relationship	7.04
and	5.22
behavior	5.5
that	4.94
i	5.92
would	5.38
not	3.86
want	5.7
to	4.98
be	5.68
a	5.24
part	4.98
of	4.94
so	5.08
i	5.92
worried	2.42
what	4.8
be	5.68
your	5.6
question	4.98
hughes	5.06
well	6.68
what	4.8
really	5.84
grabbed	4.48
you	6.24
consider	5.56
these	5.1
doubt	3.16
rathmann	-1
well	6.68
that	4.94
be	5.68
as	5.22
i	5.92
say	5.54
the	4.98
only	4.92
negative	2.42
because	5.0
the	4.98
thing	5.58
that	4.94
be	5.68
positive	7.8
be	5.68
i	5.92
really	5.84
do	5.76
believe	6.7
that	4.94
recombinant	-1
dna	5.4
be	5.68
go	5.54
to	4.98
change	5.56
the	4.98
way	5.24
that	4.94
medicine	5.08
be	5.68
be	5.68
do	5.76
all	6.22
they	5.62
have	5.82
to	4.98
explain	5.46
to	4.98
me	6.58
in	5.5
the	4.98
early	5.66
day	6.24
be	5.68
that	4.94
with	5.72
recombinant	-1
dna	5.4
you	6.24
can	5.62
make	6.0
a	5.24
truly	6.86
natural	6.56
human	6.26
protein	6.2
you	6.24
don	4.98
t	4.84
have	5.82
to	4.98
wait	3.74
for	5.22
a	5.24
human	6.26
body	5.96
to	4.98
make	6.0
it	5.02
you	6.24
don	4.98
t	4.84
have	5.82
to	4.98
harvest	-1
it	5.02
from	5.18
cadaver	-1
you	6.24
make	6.0
it	5.02
yourself	6.24
we	6.38
already	5.28
know	6.1
about	5.16
insulin	-1
and	5.22
we	6.38
know	6.1
about	5.16
a	5.24
few	4.5
others	5.22
human	6.26
	-1
growth	6.6
hormone	-1
but	4.24
what	4.8
we	6.38
can	5.62
t	4.84
even	5.58
imagine	7.18
be	5.68
all	6.22
the	4.98
way	5.24
in	5.5
which	4.94
that	4.94
capability	-1
be	5.68
go	5.54
to	4.98
change	5.56
human	6.26
health	7.22
so	5.08
i	5.92
be	5.68
absolutely	6.3
turn	5.2
on	5.56
by	4.98
the	4.98
fundamental	5.74
science	6.86
and	5.22
its	4.96
power	6.68
ihe	-1
only	4.92
thing	5.58
that	4.94
would	5.38
scare	3.04
me	6.58
once	4.94
in	5.5
a	5.24
while	5.12
be	5.68
if	4.66
somebody	5.3
would	5.38
say	5.54
it	5.02
really	5.84
isn	4.86
t	4.84
that	4.94
good	7.2
or	4.98
it	5.02
s	5.04
go	5.54
to	4.98
have	5.82
these	5.1
kind	7.24
of	4.94
difficulty	3.38
a	5.24
lot	5.78
of	4.94
the	4.98
real	6.78
worry	2.82
about	5.16
safety	6.18
be	5.68
already	5.28
behind	4.42
us	6.26
in	5.5
and	5.22
the	4.98
ability	6.68
to	4.98
do	5.76
everything	5.96
be	5.68
seemingly	-1
pretty	7.32
much	5.74
in	5.5
place	5.56
that	4.94
be	5.68
an	4.84
easy	6.76
call	5.74
that	4.94
this	5.06
technology	6.74
be	5.68
go	5.54
to	4.98
be	5.68
important	6.32
the	4.98
easy	6.76
call	5.74
then	5.34
be	5.68
i	5.92
d	4.72
like	7.22
to	4.98
spend	5.04
six	5.34
month	5.18
of	4.94
my	6.16
life	7.32
to	4.98
understand	6.56
something	5.0
that	4.94
s	5.04
go	5.54
to	4.98
be	5.68
this	5.06
important	6.32
then	5.34
the	4.98
change	5.56
over	4.82
from	5.18
be	5.68
winston	-1
s	5.04
scientific	6.44
collaborator	-1
or	4.98
be	5.68
on	5.56
sabbatical	-1
in	5.5
his	5.56
lab	5.44
to	4.98
run	5.48
the	4.98
company	5.44
be	5.68
strictly	4.35
because	5.0
i	5.92
have	5.82
a	5.24
chance	6.44
to	4.98
meet	6.38
these	5.1
scientist	6.18
that	4.94
be	5.68
on	5.56
the	4.98
scientific	6.44
board	4.76
they	5.62
be	5.68
the	4.98
only	4.92
people	6.16
we	6.38
have	5.82
that	4.94
be	5.68
go	5.54
to	4.98
be	5.68
with	5.72
the	4.98
company	5.44
but	4.24
they	5.62
be	5.68
wonderful	7.76
people	6.16
as	5.22
i	5.92
say	5.54
i	5.92
couldn	4.49
t	4.84
get	5.92
a	5.24
hold	5.7
of	4.94
marv	-1
in	5.5
caruthers	-1
from	5.18
colorado	5.84
they	5.62
call	5.74
me	6.58
initially	5.2
because	5.0
they	5.62
want	5.7
to	4.98
have	5.82
some	5.02
kind	7.24
of	4.94
recognition	6.54
for	5.22
him	5.54
the	4.98
lifetime	6.26
achievement	7.58
award	7.86
marv	-1
deserves	5.88
it	5.02
he	5.42
s	5.04
just	5.76
a	5.24
wonderful	7.76
human	6.26
be	5.68
and	5.22
he	5.42
s	5.04
the	4.98
father	7.06
of	4.94
modem	-1
gene	5.42
synthesis	5.7
you	6.24
could	5.52
not	3.86
synthesize	-1
gene	5.42
effectively	6.44
today	6.22
without	3.54
use	5.64
marv	-1
s	5.04
science	6.86
now	5.9
the	4.98
way	5.24
they	5.62
do	5.76
it	5.02
at	4.9
genentech	-1
be	5.68
different	5.38
it	5.02
be	5.68
nowhere	4.16
near	5.72
as	5.22
good	7.2
as	5.22
marv	-1
s	5.04
he	5.42
come	5.82
up	6.14
with	5.72
phosphoamidite	-1
chemistry	6.14
and	5.22
it	5.02
be	5.68
wonderful	7.76
on	5.56
top	6.76
of	4.94
that	4.94
he	5.42
s	5.04
just	5.76
a	5.24
first	6.82
class	5.52
human	6.26
be	5.68
you	6.24
run	5.48
into	5.04
somebody	5.3
like	7.22
that	4.94
and	5.22
you	6.24
say	5.54
well	6.68
this	5.06
be	5.68
wonderful	7.76
flien	-1
lee	5.3
leroy	-1
hood	4.82
be	5.68
the	4.98
next	5.62
one	5.4
and	5.22
my	6.16
gosh	5.0
lee	5.3
hood	4.82
be	5.68
statured	-1
beyond	5.5
belief	6.08
even	5.58
back	5.18
in	5.5
and	5.22
it	5.02
s	5.04
only	4.92
gotten	5.42
well	6.68
since	5.24
then	5.34
in	5.5
fact	5.9
he	5.42
wasn	4.63
t	4.84
even	5.58
a	5.24
member	5.94
of	4.94
the	4.98
national	5.98
academy	6.04
of	4.94
science	6.86
in	5.5
but	4.24
everybody	6.2
knew	5.94
he	5.42
would	5.38
be	5.68
same	5.36
with	5.72
marv	-1
he	5.42
would	5.38
be	5.68
same	5.36
with	5.72
john	5.08
carbon	5.0
he	5.42
would	5.38
be	5.68
you	6.24
run	5.48
into	5.04
these	5.1
people	6.16
and	5.22
you	6.24
suddenly	4.78
say	5.54
i	5.92
m	5.06
go	5.54
to	4.98
have	5.82
an	4.84
opportunity	7.14
to	4.98
work	5.24
with	5.72
these	5.1
people	6.16
and	5.22
listen	5.94
to	4.98
their	5.16
wisdom	7.02
and	5.22
have	5.82
them	4.92
use	5.64
their	5.16
idea	7.06
in	5.5
our	6.08
company	5.44
i	5.92
mean	3.68
this	5.06
be	5.68
something	5.0
you	6.24
don	4.98
t	4.84
want	5.7
to	4.98
pas	5.12
up	6.14
now	5.9
abbott	-1
ask	5.2
me	6.58
to	4.98
start	6.1
a	5.24
company	5.44
within	5.34
abbott	-1
when	4.96
i	5.92
told	5.08
them	4.92
i	5.92
be	5.68
go	5.54
to	4.98
leave	4.52
that	4.94
be	5.68
hard	4.1
to	4.98
pas	5.12
up	6.14
because	5.0
the	4.98
chairman	5.3
and	5.22
president	5.86
be	5.68
woo	5.78
me	6.58
to	4.98
stay	5.56
and	5.22
they	5.62
say	5.54
they	5.62
would	5.38
do	5.76
whatever	4.58
i	5.92
want	5.7
they	5.62
would	5.38
pull	4.74
the	4.98
company	5.44
any	5.22
which	4.94
way	5.24
if	4.66
i	5.92
want	5.7
outside	5.8
investor	5.94
that	4.94
s	5.04
okay	6.56
if	4.66
i	5.92
want	5.7
to	4.98
sell	5.48
public	5.18
stock	5.8
that	4.94
s	5.04
okay	6.56
so	5.08
they	5.62
make	6.0
it	5.02
very	6.12
attractive	7.48
also	5.42
hughes	5.06
have	5.82
abbott	-1
ever	5.42
do	5.76
anything	5.34
